submission_date,industry,job_function,job_title,annual_salary_gross,additional_compensation,currency,country,city,remote_or_onsite,experience_field,education_level,gender,race
2023-04-11,Computing or Tech,Training,Instructional Designer,64912.497599999995,3217.4719999999998,GBP,USA,Broomfield,Hybrid,8-10 years,College degree,Woman,White
2023-04-11,Retail,Retail,Head Cashier,24935.408,80.43679999999999,GBP,USA,Suburbs,On-site,5-7 years,College degree,Woman,White
2023-04-11,Business or Consulting,Recruitment or HR,Senior People Advisor,64349.439999999995,0.0,GBP,USA,Rockville,Hybrid,2-4 years,College degree,Woman,White
2023-04-11,Property or Construction,"Accounting, Banking & Finance",Senior Treasury Analyst ,53000.0,3000.0,GBP,UK,Wolverhampton ,Hybrid,11-20 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,"Accounting, Banking & Finance",Risk Management ,KYC Analyst,48664.263999999996,0.0,GBP,USA,Fresno,Fully remote,2-4 years,College degree,Woman,"Black or African American, White"
2023-04-11,Entertainment,Computing or Tech,Information Architect,96524.16,32174.719999999998,GBP,USA,Raleigh,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Administration,Sr. Executive Assistant,78828.064,10456.784,GBP,USA,Seattle / Bellevue,Fully remote,11-20 years,College degree,Woman,"Hispanic, Latino, or Spanish origin"
2023-04-11,Engineering or Manufacturing,Utilities & Telecommunications,Project Manager,137546.92799999999,0.0,GBP,USA,Las Vegas,On-site,11-20 years,Master's degree,Man,White
2023-04-11,Nonprofits,Social Work,Case Manager,40218.4,0.0,GBP,USA,Somerville,Hybrid,1 year or less,College degree,Man,White
2023-04-11,Health care,Administration,Program Operations Manager,68371.28,0.0,GBP,USA,Seattle,On-site,11-20 years,Master's degree,Woman,White
2023-04-11,Education (Primary/Secondary),Education (Primary/Secondary),Homeroom Teacher,36196.56,0.0,GBP,USA,Houston ,On-site,5-7 years,College degree,Woman,White
2023-04-11,Property or Construction,Recruitment or HR,Human Resources Assistant,51479.551999999996,3619.656,GBP,USA,Kent,On-site,5-7 years,Some college,Non-binary,White
2023-04-11,Nonprofits,Computing or Tech,Technical Lead,104567.84,8043.679999999999,GBP,USA,Oakland,Fully remote,8-10 years,College degree,Woman,Asian or Asian American
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Highway engineer,81241.16799999999,4021.8399999999997,GBP,USA,Charlotte,Hybrid,5-7 years,Master's degree,Man,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Senior Auditor,75610.592,4021.8399999999997,GBP,USA,Calumet City,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Health care,Computing or Tech,Data Integration Manager,65153.808,3217.4719999999998,GBP,USA,Los Angeles,Fully remote,11-20 years,College degree,Man,White
2023-04-11,"Accounting, Banking & Finance",Compliance,Risk and Compliance Manager,101350.368,16087.359999999999,GBP,USA,Minneapolis,Hybrid,5-7 years,College degree,Woman,White
2023-04-11,Education (Higher Education),"Galleries, Libraries, Archives & Museums",Acquisitions Librarian,58718.864,0.0,GBP,USA,Princeton,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Sales,Inside Sales,64349.439999999995,6032.76,GBP,USA,Grand Rapids,Fully remote,21-30 years,College degree,Woman,White
2023-04-11,Law Enforcement & Security,Administration,Sr. Administrative Assistant,66923.4176,0.0,GBP,USA,Irondale (greater metropolitan Birmingham),Other/it's complicated,21-30 years,College degree,Woman,White
2023-04-11,Sales,Administration,Administrative Assistant ,32625.16608,0.0,GBP,USA,Tampa,On-site,2-4 years,College degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Computing or Tech,Senior Backend Engineer,140764.4,20913.568,GBP,USA,Omaha,Fully remote,11-20 years,College degree,Man,White
2023-04-11,"Marketing, Advertising & PR",Media & Digital,Associate Director,83252.088,6434.9439999999995,GBP,USA,Elkhart,Fully remote,5-7 years,Master's degree,Woman,White
2023-04-11,Property or Construction,"Accounting, Banking & Finance",Accounting Manager,52283.92,0.0,GBP,USA,Saint Louis ,On-site,11-20 years,Master's degree,Woman,Black or African American
2023-04-11,Education (Higher Education),Administration,Program Assistant,32174.719999999998,0.0,GBP,USA,Salt Lake City,On-site,5-7 years,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Computing or Tech,EDI Analyst,53088.288,0.0,GBP,USA,New York ,Fully remote,31-40 years,Master's degree,Woman,White
2023-04-11,Utilities & Telecommunications,Recruitment or HR,HR Manager,53892.655999999995,0.0,GBP,USA,Austin,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,Nonprofits,Nonprofits,Volunteer Coordinator ,37000.928,0.0,GBP,USA,Reno/Sparks,On-site,11-20 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,Nonprofits,Hospitality & Events,"Vice President, Events",100546.0,0.0,GBP,USA,"Washington, DC",Hybrid,8-10 years,College degree,Woman,White
2023-04-11,Computing or Tech,"Marketing, Advertising & PR",Marketing Manager,99741.632,12065.52,GBP,USA,Boston,Fully remote,5-7 years,College degree,Woman,White
2023-04-11,Education (Primary/Secondary),Education (Primary/Secondary),Title One Teacher,36389.60832,0.0,GBP,USA,Portland ,On-site,5-7 years,Some college,Woman,White
2023-04-11,Business or Consulting,Government & Public Administration,Consultant,72700.0,6000.0,GBP,UK,London,Hybrid,1 year or less,Master's degree,Woman,White
2023-04-11,Computing or Tech,Administration,Sr. Director,160873.6,40218.4,GBP,USA,Salt Lake City,Fully remote,11-20 years,College degree,Woman,White
2023-04-11,Computing or Tech,"Marketing, Advertising & PR",Communications Specialist,45044.608,15282.992,GBP,USA,Houston,Other/it's complicated,5-7 years,Master's degree,Woman,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Vice President,96524.16,13558.427007999999,GBP,USA,Chicago,Hybrid,5-7 years,Some college,Woman,Black or African American
2023-04-11,Computing or Tech,Computing or Tech,Software Product Manager,92502.31999999999,5630.576,GBP,USA,Raleigh,Fully remote,8-10 years,Some college,Woman,White
2023-04-11,Education (Primary/Secondary),Education (Primary/Secondary),Elementary School Teacher,58695.537328,0.0,GBP,USA,Chula Vista,On-site,5-7 years,Master's degree,Woman,White
2023-04-11,Education (Higher Education),Education (Higher Education),"Associate Director, Transfer Admission",56305.759999999995,0.0,GBP,USA,Boston,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,Education (Higher Education),Education (Higher Education),Assistant Professor,56305.759999999995,4021.8399999999997,GBP,USA,East Lansing,On-site,5-7 years,PhD,Man,White
2023-04-11,Engineering or Manufacturing,project management,Project Manager,116633.36,0.0,GBP,USA,TULSA,On-site,11-20 years,College degree,Woman,White
2023-04-11,Business or Consulting,Computing or Tech,Lead Business Process Consultant,80412.66896,3217.4719999999998,GBP,USA,Remote,Fully remote,11-20 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Product Manager,102396.04639999999,14161.703008,GBP,USA,Boston,Fully remote,5-7 years,College degree,Non-binary,White
2023-04-11,Computing or Tech,Computing or Tech,Senior Service Desk Engineer,30000.0,0.0,GBP,UK,Exeter,On-site,21-30 years,College degree,Man,White
2023-04-11,"Accounting, Banking & Finance",Recruitment or HR,Director of Talent Development,120655.2,18098.28,GBP,USA,Louisville,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Nonprofits,"Marketing, Advertising & PR","Managing Director, Communications",100546.0,0.0,GBP,USA,Washington,Hybrid,8-10 years,Master's degree,Man,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",CPA,80436.8,5630.576,GBP,USA,Chicago,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,Media & Digital,Transport or Logistics,Traffic Manager,30000.0,3000.0,GBP,UK,"Manchester, UK",Hybrid,2-4 years,Master's degree,Woman,White
2023-04-11,"Marketing, Advertising & PR",Sales,Client Solutions Manager,96524.16,40218.4,GBP,USA,Atlanta,Hybrid,5-7 years,College degree,Woman,White
2023-04-11,"Marketing, Advertising & PR","Marketing, Advertising & PR",Marketing Strategist,68371.28,0.0,GBP,USA,Omaha,Fully remote,8-10 years,College degree,Woman,White
2023-04-11,Media & Digital,"Marketing, Advertising & PR",Director of Newsletter Strategy,116633.36,0.0,GBP,USA,NYC,Hybrid,8-10 years,College degree,Woman,White
2023-04-11,Nonprofits,Media & Digital,Senior Manager,100362.604096,0.0,GBP,USA,Durham,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Business or Consulting,Computing or Tech,Lead Associate,78968.024032,0.0,GBP,USA,Buffalo,Fully remote,11-20 years,College degree,Man,White
2023-04-11,Computing or Tech,Business or Consulting,Senior Program Manager,118788.261872,18500.464,GBP,USA,Alexandria,Fully remote,8-10 years,Master's degree,Woman,White
2023-04-11,Nonprofits,"Marketing, Advertising & PR",Senior Digital Marketer,70784.38399999999,0.0,GBP,USA,San Francisco,Fully remote,8-10 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,"Team Lead, Data Integrations",70896.035,0.0,GBP,Uganda,Ottawa,Fully remote,8-10 years,Master's degree,Man,White
2023-04-11,Health care,Administration,Specialized Coding Manager,74806.224,4021.8399999999997,GBP,USA,Indianapolis,Fully remote,11-20 years,Master's degree,Woman,White
2023-04-11,Nonprofits,"Accounting, Banking & Finance",Finance Director,53892.655999999995,0.0,GBP,USA,Louisville,On-site,11-20 years,College degree,Woman,White
2023-04-11,Engineering or Manufacturing,Recruitment or HR,HR Coordinator,48262.08,0.0,GBP,USA,Seattle ,Hybrid,2-4 years,Master's degree,Woman,White
2023-04-11,Engineering or Manufacturing,Computing or Tech,Systems Analyst,88150.68912,0.0,GBP,USA,Alsip,Hybrid,31-40 years,College degree,Woman,White
2023-04-11,Insurance,Compliance,Chief Supervision Officer,115828.992,8043.679999999999,GBP,USA,Princeton,Hybrid,11-20 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Education (Higher Education),Director,92502.31999999999,0.0,GBP,USA,Washington DC,Fully remote,11-20 years,Master's degree,Man,Black or African American
2023-04-11,Business or Consulting,Business or Consulting,Information Manager,84458.64,0.0,GBP,USA,Washington D.C.,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Administration,Operations Manager,74806.224,4826.208,GBP,USA,San Antonio,Hybrid,11-20 years,Some college,Woman,White
2023-04-11,Education (Primary/Secondary),Education (Primary/Secondary),Teacher,54697.024,0.0,GBP,USA,Richmond ,On-site,11-20 years,Master's degree,Woman,White
2023-04-11,Business or Consulting,Business or Consulting,Senior Project Director,89606.5952,8043.679999999999,GBP,USA,Pittsburgh,Fully remote,11-20 years,PhD,Woman,White
2023-04-11,"Marketing, Advertising & PR","Marketing, Advertising & PR",Copy editor,99741.632,26544.144,GBP,USA,New York,Fully remote,8-10 years,Master's degree,Woman,Asian or Asian American
2023-04-11,Nonprofits,"Marketing, Advertising & PR",Account Supervisor,81241.16799999999,0.0,GBP,USA,Silver Spring,Hybrid,8-10 years,College degree,Man,White
2023-04-11,"Accounting, Banking & Finance",Computing or Tech,Systems reliability and support specialist. ,57512.312,0.0,GBP,USA,Philadelphia ,Fully remote,21-30 years,College degree,Woman,White
2023-04-11,Law,"Marketing, Advertising & PR",Digital Marketing Coordinator,41827.136,1608.7359999999999,GBP,USA,Chicago,Hybrid,8-10 years,College degree,Woman,White
2023-04-11,"Accounting, Banking & Finance","Accounting, Banking & Finance",Sr. Accounting Specialist,37644.422399999996,0.0,GBP,USA,Great Barrington,On-site,11-20 years,College degree,Man,"Native American or Alaska Native, White"
2023-04-11,Education (Higher Education),Education (Higher Education),Director,57110.128,0.0,GBP,USA,Missoula,Hybrid,5-7 years,PhD,Woman,White
2023-04-11,Property or Construction,"Accounting, Banking & Finance",Financial Accountant,52295.90637,0.0,GBP,Ireland,Dublin,Hybrid,5-7 years,Master's degree,Woman,White
2023-04-11,Agriculture or Forestry,Government Affairs & Lobbying,Lobbyist,32174.719999999998,0.0,GBP,USA,Across the state,Hybrid,5-7 years,College degree,Man,White
2023-04-11,Education (Higher Education),Education (Higher Education),Teaching Faculty III,73197.488,0.0,GBP,USA,Madison,Hybrid,11-20 years,Master's degree,Woman,White
2023-04-11,Retail,Customer Service,"Senior Manager, Strategy",100546.0,9652.416,GBP,USA,Atlanta,Fully remote,8-10 years,Master's degree,Woman,Black or African American
2023-04-11,"Accounting, Banking & Finance",Computing or Tech,Audit Practices Manager,127090.144,20109.2,GBP,USA,Chicago,Fully remote,21-30 years,Some college,Man,White
2023-04-11,Nonprofits,Administration,General Manager,26500.0,0.0,GBP,UK,"Edinburgh, Scotland",Hybrid,5-7 years,College degree,Woman,White
2023-04-11,Engineering or Manufacturing,Engineering or Manufacturing,Autonomous Systems Engineer,107785.31199999999,0.0,GBP,USA,Cambridge,Hybrid,8-10 years,Master's degree,Man,White
2023-04-11,Education (Primary/Secondary),Education (Primary/Secondary),School Librarian,66279.9232,80.43679999999999,GBP,USA,Richmond,On-site,11-20 years,Master's degree,Non-binary,White
2023-04-11,Nonprofits,Law,Managing Attorney,112611.51999999999,0.0,GBP,USA,Los Angeles,Fully remote,11-20 years,"Professional degree (MD, JD, etc.)",Woman,White
2023-04-11,Business or Consulting,Computing or Tech,Senior Front End Web Developer,84458.64,0.0,GBP,USA,Chicago,Fully remote,8-10 years,College degree,Woman,White
2023-04-11,Hospitality & Events,Nonprofits,Foundation Manager,65958.17599999999,10456.784,GBP,USA,Orlando,Fully remote,11-20 years,Master's degree,Woman,White
2023-04-11,"Marketing, Advertising & PR",Business or Consulting,"Director, Advisory Services",72500.0,10874.0,GBP,UK,"London, UK",Fully remote,8-10 years,Master's degree,Woman,White
2023-04-11,Health care,Computing or Tech,Software Engineer,102154.73599999999,0.0,GBP,USA,Melbourne,Fully remote,11-20 years,College degree,Woman,White
2023-04-11,Health care,Computing or Tech,Manager - Information Services,107463.5648,603.276,GBP,USA,Cincinnati,Fully remote,11-20 years,College degree,Man,White
2023-04-11,"Accounting, Banking & Finance",Computing or Tech,Application Developer,102154.73599999999,4021.8399999999997,GBP,USA,Atlanta,Fully remote,2-4 years,College degree,Man,White
2023-04-11,Media & Digital,Computing or Tech,Senior Software Engineer,56496.0,0.0,GBP,UK,Belfast,Hybrid,11-20 years,Master's degree,Man,White
2023-04-11,Education (Higher Education),Administration,Research Administrator,34587.824,1045.6784,GBP,USA,Pittsburgh,Fully remote,2-4 years,Master's degree,Woman,White
2023-04-11,Media & Digital,Audio Production and Sound Design,Audio Engineer/Sound Designer/Composer,80436.8,0.0,GBP,USA,Atlanta,Fully remote,31-40 years,College degree,Woman,White
2023-04-11,Education (Higher Education),Administration,Organisational assistant,36552.306,0.0,GBP,Austria,Vienna,On-site,11-20 years,Master's degree,Woman,White
2023-04-11,Media & Digital,Business or Consulting,Digital Solutions Analyst,79431.34,4021.8399999999997,GBP,USA,Somerville,Fully remote,5-7 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Technical support analyst ,5871.886399999999,0.0,GBP,USA,Santa Cruz ,Fully remote,2-4 years,College degree,Woman,White
2023-04-11,Education (Higher Education),"Galleries, Libraries, Archives & Museums",Library Circulation Technician,31370.352,0.0,GBP,USA,Green Bay,On-site,2-4 years,Master's degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Solutions Engineer,35936.544799999996,0.0,GBP,Uganda,"London, ON",Fully remote,8-10 years,College degree,Woman,White
2023-04-11,Nonprofits,Property or Construction,Field Representative,61131.968,4424.023999999999,GBP,USA,Chapel Hill,Hybrid,8-10 years,Master's degree,Woman,White
2023-04-11,Nonprofits,Nonprofits,Prospect Researcher,62740.704,0.0,GBP,USA,Minneapolis,Fully remote,8-10 years,College degree,Woman,White
2023-04-11,Computing or Tech,Computing or Tech,Software Engineer,179374.06399999998,128698.87999999999,GBP,USA,Seattle,Fully remote,8-10 years,College degree,Woman,White
2023-04-11,"Accounting, Banking & Finance",Computing or Tech,"Manager, VP",152829.91999999998,24131.04,GBP,USA,San Francisco ,Hybrid,11-20 years,College degree,Woman,"Hispanic, Latino, or Spanish origin"
2023-04-11,Computing or Tech,Computing or Tech,Senior Software Engineer ,184200.272,28152.879999999997,GBP,USA,New York City,Fully remote,11-20 years,Master's degree,Man,White
2023-04-11,Engineering or Manufacturing,Administration,Office Coordinator,42781.116448,2010.9199999999998,GBP,USA,Little Chute,On-site,21-30 years,Some college,Woman,White
2023-04-11,Education (Higher Education),Science,Teaching assistant (graduate student),17696.095999999998,0.0,GBP,USA,Albuquerque,On-site,5-7 years,College degree,Woman,White
